Previsoes,Real,Erro,Erro Quadrático
4.32,2,2.3200000000000003,5.382400000000001
1.65,1,0.6499999999999999,0.4224999999999999
2.91,5,-2.09,4.368099999999999
4.35,2,2.3499999999999996,5.522499999999998
3.993333333333333,2,1.9933333333333332,3.973377777777777
3.16,2,1.1600000000000001,1.3456000000000004
5.12,3,2.12,4.494400000000001
5.62,3,2.62,6.864400000000001
1.51,1,0.51,0.2601
2.126,3,-0.8740000000000001,0.7638760000000002
2.64,5,-2.36,5.569599999999999
6.84,5,1.8399999999999999,3.3855999999999993
3.06,2,1.06,1.1236000000000002
5.19,1,4.19,17.556100000000004
3.49,2,1.4900000000000002,2.220100000000001
5.266666666666667,3,2.2666666666666666,5.137777777777777
3.24,2,1.2400000000000002,1.5376000000000005
5.09,8,-2.91,8.468100000000002
2.94,2,0.94,0.8835999999999999
3.73,2,1.73,2.9929
1.44,1,0.43999999999999995,0.19359999999999997
4.096666666666667,1,3.0966666666666667,9.589344444444444
7.44,2,5.44,29.593600000000006
4.64,4,0.6399999999999997,0.4095999999999996
2.72,2,0.7200000000000002,0.5184000000000003
2.79,2,0.79,0.6241000000000001
2.8099999999999996,2,0.8099999999999996,0.6560999999999994
6.47,4,2.4699999999999998,6.100899999999998
3.5,2,1.5,2.25
3.15,3,0.1499999999999999,0.022499999999999975
2.97,2,0.9700000000000002,0.9409000000000004
9.04,11,-1.9600000000000009,3.8416000000000032
5.28,4,1.2800000000000002,1.6384000000000007
5.075,2,3.075,9.455625000000001
4.7,3,1.7000000000000002,2.8900000000000006
2.415,2,0.41500000000000004,0.17222500000000002
3.55,2,1.5499999999999998,2.4024999999999994
2.17,1,1.17,1.3688999999999998
4.82,3,1.8200000000000003,3.312400000000001
2.6460000000000004,1,1.6460000000000004,2.709316000000001
2.8475,4,-1.1524999999999999,1.3282562499999997
9.24,14,-4.76,22.6576
2.585,2,0.585,0.34222499999999995
6.07,5,1.0700000000000003,1.1449000000000007
2.88,3,-0.1200000000000001,0.014400000000000026
4.672,3,1.6719999999999997,2.795583999999999
2.84,3,-0.16000000000000014,0.025600000000000046
5.29,5,0.29000000000000004,0.08410000000000002
2.905,2,0.9049999999999998,0.8190249999999997
5.3,5,0.2999999999999998,0.0899999999999999
7.56,4,3.5599999999999996,12.673599999999997
2.8225,2,0.8224999999999998,0.6765062499999996
4.29,4,0.29000000000000004,0.08410000000000002
8.19,2,6.1899999999999995,38.31609999999999
2.68,3,-0.31999999999999984,0.1023999999999999
3.98,2,1.98,3.9204
6.06,3,3.0599999999999996,9.363599999999998
3.82,1,2.82,7.952399999999999
1.45,1,0.44999999999999996,0.20249999999999996
2.1,1,1.1,1.2100000000000002
3.73,2,1.73,2.9929
4.69,2,2.6900000000000004,7.236100000000002
3.81,1,2.81,7.896100000000001
3.53,2,1.5299999999999998,2.3408999999999995
2.6691666666666665,2,0.6691666666666665,0.4477840277777775
1.47,1,0.47,0.22089999999999999
3.34,2,1.3399999999999999,1.7955999999999996
4.82,6,-1.1799999999999997,1.3923999999999994
4.845333333333333,4,0.8453333333333326,0.7145884444444432
1.42,1,0.41999999999999993,0.17639999999999995
4.26,3,1.2599999999999998,1.5875999999999995
2.407,2,0.40700000000000003,0.16564900000000002
6.4,5,1.4000000000000004,1.960000000000001
15.93,1,14.93,222.9049
5.25,6,-0.75,0.5625
2.84,2,0.8399999999999999,0.7055999999999998
3.455,2,1.455,2.1170250000000004
5.97,2,3.9699999999999998,15.760899999999998
5.25,3,2.25,5.0625
3.8,3,0.7999999999999998,0.6399999999999997
6.92,3,3.92,15.366399999999999
4.73,3,1.7300000000000004,2.9929000000000014
3.45,3,0.4500000000000002,0.20250000000000015
5.06,3,2.0599999999999996,4.243599999999998
4.54,4,0.54,0.2916
5.44,3,2.4400000000000004,5.953600000000002
4.8,1,3.8,14.44
8.54,1,7.539999999999999,56.85159999999999
6.34,3,3.34,11.1556
3.76,2,1.7599999999999998,3.0975999999999995
4.36,1,3.3600000000000003,11.289600000000002
4.34,2,2.34,5.475599999999999
2.75,1,1.75,3.0625
5.6066666666666665,1,4.6066666666666665,21.221377777777775
6.1325,1,5.1325,26.34255625
4.63,3,1.63,2.6569
9.14,11,-1.8599999999999994,3.459599999999998
1.5266666666666668,1,0.5266666666666668,0.27737777777777795
5.54,3,2.54,6.4516
5.11,3,2.1100000000000003,4.4521000000000015
3.96,4,-0.040000000000000036,0.001600000000000003
2.885,2,0.8849999999999998,0.7832249999999996
2.92,6,-3.08,9.4864
2.83,2,0.8300000000000001,0.6889000000000001
1.47,4,-2.5300000000000002,6.400900000000001
3.12,2,1.12,1.2544000000000002
3.3841666666666663,3,0.3841666666666663,0.14758402777777752
2.5980000000000003,2,0.5980000000000003,0.35760400000000037
3.03,2,1.0299999999999998,1.0608999999999995
2.516,1,1.516,2.298256
2.98,1,1.98,3.9204
4.76,3,1.7599999999999998,3.0975999999999995
5.6933333333333325,2,3.6933333333333325,13.640711111111104
2.38,2,0.3799999999999999,0.14439999999999992
2.21,1,1.21,1.4641
2.74,2,0.7400000000000002,0.5476000000000003
2.98,11,-8.02,64.32039999999999
2.75,3,-0.25,0.0625
2.57,2,0.5699999999999998,0.3248999999999998
5.39,3,2.3899999999999997,5.712099999999999
2.38,1,1.38,1.9043999999999996
1.366666666666667,1,0.3666666666666669,0.13444444444444462
5.1,6,-0.9000000000000004,0.8100000000000006
6.23,4,2.2300000000000004,4.972900000000002
1.49,1,0.49,0.24009999999999998
1.5566666666666666,1,0.5566666666666666,0.30987777777777775
4.54,3,1.54,2.3716
2.24,1,1.2400000000000002,1.5376000000000005
2.3858333333333333,3,-0.6141666666666667,0.37720069444444454
2.605,2,0.605,0.366025
1.682,1,0.6819999999999999,0.4651239999999999
1.52,1,0.52,0.27040000000000003
3.144166666666667,2,1.144166666666667,1.3091173611111118
3.58,2,1.58,2.4964000000000004
2.2016666666666667,3,-0.7983333333333333,0.6373361111111111
2.1325,1,1.1324999999999998,1.2825562499999996
4.87,2,2.87,8.2369
2.33,1,1.33,1.7689000000000001
2.71,2,0.71,0.5041
2.6168333333333336,1,1.6168333333333336,2.6141500277777787
3.66,5,-1.3399999999999999,1.7955999999999996
7.98,4,3.9800000000000004,15.840400000000004
5.14,6,-0.8600000000000003,0.7396000000000006
1.49,1,0.49,0.24009999999999998
3.06,1,2.06,4.2436
3.685,1,2.685,7.209225
2.46,2,0.45999999999999996,0.21159999999999995
3.65,6,-2.35,5.522500000000001
1.71,1,0.71,0.5041
2.84,3,-0.16000000000000014,0.025600000000000046
2.17,1,1.17,1.3688999999999998
1.4,1,0.3999999999999999,0.15999999999999992
4.35,2,2.3499999999999996,5.522499999999998
2.1991666666666667,1,1.1991666666666667,1.4380006944444446
2.84,2,0.8399999999999999,0.7055999999999998
5.23,2,3.2300000000000004,10.432900000000004
6.39,3,3.3899999999999997,11.492099999999997
3.04,2,1.04,1.0816000000000001
3.11,5,-1.8900000000000001,3.5721000000000003
3.54,1,2.54,6.4516
3.45,1,2.45,6.002500000000001
5.86,3,2.8600000000000003,8.179600000000002
3.29,2,1.29,1.6641000000000001
21.62,1,20.62,425.18440000000004
3.58,2,1.58,2.4964000000000004
2.8939999999999997,3,-0.10600000000000032,0.011236000000000067
3.97,3,0.9700000000000002,0.9409000000000004
4.09,2,2.09,4.368099999999999
8.52,1,7.52,56.550399999999996
2.21,1,1.21,1.4641
3.18,2,1.1800000000000002,1.3924000000000003
3.26,3,0.2599999999999998,0.06759999999999988
5.84,2,3.84,14.7456
10.4,3,7.4,54.760000000000005
2.7671666666666668,2,0.7671666666666668,0.5885446944444446
2.655,2,0.6549999999999998,0.42902499999999977
3.253333333333334,2,1.2533333333333339,1.5708444444444458
6.93,8,-1.0700000000000003,1.1449000000000007
2.835,2,0.835,0.697225
2.83,1,1.83,3.3489000000000004
7.84,5,2.84,8.0656
2.8625,2,0.8624999999999998,0.7439062499999997
3.395,3,0.395,0.15602500000000002
4.17,4,0.16999999999999993,0.028899999999999974
4.07,2,2.0700000000000003,4.284900000000001
2.888333333333333,3,-0.1116666666666668,0.012469444444444476
3.145,2,1.145,1.311025
2.316,2,0.31599999999999984,0.0998559999999999
5.17,2,3.17,10.0489
1.892,1,0.8919999999999999,0.7956639999999998
4.0,5,-1.0,1.0
4.84,4,0.8399999999999999,0.7055999999999998
5.45,5,0.4500000000000002,0.20250000000000015
3.1916666666666664,4,-0.8083333333333336,0.6534027777777781
3.3845,2,1.3845,1.9168402500000001
6.98,6,0.9800000000000004,0.9604000000000008
3.405,4,-0.5950000000000002,0.35402500000000026
3.371666666666666,3,0.37166666666666615,0.13813611111111074
4.79,5,-0.20999999999999996,0.044099999999999986
1.32,1,0.32000000000000006,0.10240000000000005
3.29,1,2.29,5.2441
15.39,15,0.39000000000000057,0.15210000000000046
3.2,2,1.2000000000000002,1.4400000000000004
5.01,2,3.01,9.060099999999998
6.48,3,3.4800000000000004,12.110400000000004
3.3360000000000003,1,2.3360000000000003,5.456896000000001
4.95,2,2.95,8.7025
7.14,4,3.1399999999999997,9.859599999999999
7.27,4,3.2699999999999996,10.692899999999998
3.0716666666666663,3,0.07166666666666632,0.005136111111111062
3.285,2,1.2850000000000001,1.6512250000000004
2.685,3,-0.31499999999999995,0.09922499999999997
2.765,2,0.7650000000000001,0.5852250000000002
4.17,2,2.17,4.7089
3.27,3,0.27,0.0729
3.12,1,2.12,4.494400000000001
4.99,8,-3.01,9.060099999999998
2.85,2,0.8500000000000001,0.7225000000000001
4.55,3,1.5499999999999998,2.4024999999999994
2.242,1,1.242,1.542564
6.37,4,2.37,5.6169
2.39,2,0.3900000000000001,0.1521000000000001
5.97,3,2.9699999999999998,8.820899999999998
4.71,2,2.71,7.3441
2.66,6,-3.34,11.1556
3.96,6,-2.04,4.1616
1.4366666666666668,1,0.43666666666666676,0.19067777777777786
5.58,3,2.58,6.6564000000000005
3.423,2,1.423,2.024929
3.6,2,1.6,2.5600000000000005
2.07,1,1.0699999999999998,1.1448999999999996
2.895,2,0.895,0.801025
2.07,1,1.0699999999999998,1.1448999999999996
4.3075,1,3.3075,10.93955625
3.54,2,1.54,2.3716
2.23,1,1.23,1.5129
3.055,2,1.0550000000000002,1.1130250000000004
3.424666666666667,3,0.42466666666666697,0.18034177777777805
4.038,2,2.0380000000000003,4.153444000000001
2.54,1,1.54,2.3716
2.1,1,1.1,1.2100000000000002
3.1433333333333335,2,1.1433333333333335,1.3072111111111115
1.89,2,-0.1100000000000001,0.012100000000000022
3.37,2,1.37,1.8769000000000002
2.1,1,1.1,1.2100000000000002
3.5013333333333336,5,-1.4986666666666664,2.246001777777777
3.64,2,1.6400000000000001,2.6896000000000004
2.57,2,0.5699999999999998,0.3248999999999998
3.015,4,-0.9849999999999999,0.9702249999999998
3.4933333333333336,3,0.4933333333333336,0.24337777777777805
3.51,1,2.51,6.300099999999999
1.6933333333333331,1,0.6933333333333331,0.4807111111111108
4.68,7,-2.3200000000000003,5.382400000000001
4.62,2,2.62,6.864400000000001
7.11,4,3.1100000000000003,9.672100000000002
5.65,8,-2.3499999999999996,5.522499999999998
3.49,2,1.4900000000000002,2.220100000000001
4.8,3,1.7999999999999998,3.2399999999999993
4.66,3,1.6600000000000001,2.7556000000000003
5.46,8,-2.54,6.4516
1.6,1,0.6000000000000001,0.3600000000000001
3.65,2,1.65,2.7224999999999997
1.47,1,0.47,0.22089999999999999
3.12,2,1.12,1.2544000000000002
3.1816666666666666,2,1.1816666666666666,1.396336111111111
3.78,2,1.7799999999999998,3.168399999999999
2.84,2,0.8399999999999999,0.7055999999999998
2.86,2,0.8599999999999999,0.7395999999999998
3.15,2,1.15,1.3224999999999998
3.56,2,1.56,2.4336
10.33,4,6.33,40.0689
3.8275,2,1.8275000000000001,3.3397562500000006
3.555,3,0.5550000000000002,0.30802500000000016
3.14,3,0.14000000000000012,0.019600000000000034
3.9789999999999996,6,-2.0210000000000004,4.084441000000002
3.5550000000000006,3,0.5550000000000006,0.30802500000000066
2.11,1,1.1099999999999999,1.2320999999999998
3.3,2,1.2999999999999998,1.6899999999999995
3.36,2,1.3599999999999999,1.8495999999999997
2.32,1,1.3199999999999998,1.7423999999999995
2.643333333333333,3,-0.3566666666666669,0.12721111111111127
2.905,2,0.9049999999999998,0.8190249999999997
2.183333333333333,1,1.1833333333333331,1.4002777777777773
2.79,2,0.79,0.6241000000000001
1.7,1,0.7,0.48999999999999994
1.43,1,0.42999999999999994,0.18489999999999995
12.02,4,8.02,64.32039999999999
5.72,6,-0.28000000000000025,0.07840000000000014
2.6936666666666667,4,-1.3063333333333333,1.7065067777777778
2.21,2,0.20999999999999996,0.044099999999999986
3.357142857142857,2,1.3571428571428572,1.8418367346938778
2.89,2,0.8900000000000001,0.7921000000000002
2.74,1,1.7400000000000002,3.027600000000001
3.8360000000000003,1,2.8360000000000003,8.042896000000002
3.407,5,-1.593,2.537649
1.47,1,0.47,0.22089999999999999
3.62,2,1.62,2.6244000000000005
3.49,4,-0.5099999999999998,0.2600999999999998
5.2,2,3.2,10.240000000000002
3.1871428571428573,2,1.1871428571428573,1.4093081632653064
2.3925,3,-0.6074999999999999,0.3690562499999999
2.637,3,-0.363,0.131769
4.975,4,0.9749999999999996,0.9506249999999993
9.08,4,5.08,25.8064
2.796666666666667,2,0.7966666666666669,0.6346777777777781
4.84,3,1.8399999999999999,3.3855999999999993
3.73,2,1.73,2.9929
4.39,3,1.3899999999999997,1.932099999999999
3.16,5,-1.8399999999999999,3.3855999999999993
6.97,6,0.9699999999999998,0.9408999999999995
2.27,1,1.27,1.6129
1.996,2,-0.0040000000000000036,1.600000000000003e-05
1.59,1,0.5900000000000001,0.3481000000000001
2.63,1,1.63,2.6569
3.66,2,1.6600000000000001,2.7556000000000003
8.62,1,7.619999999999999,58.064399999999985
8.025,2,6.025,36.300625000000004
2.02,1,1.02,1.0404
4.99,7,-2.01,4.040099999999999
2.15,1,1.15,1.3224999999999998
4.47,1,3.4699999999999998,12.040899999999999
4.05,2,2.05,4.2025
4.06,4,0.05999999999999961,0.003599999999999953
5.245,3,2.245,5.040025000000001
3.023333333333333,3,0.023333333333332984,0.0005444444444444281
3.05,2,1.0499999999999998,1.1024999999999996
3.4133333333333336,2,1.4133333333333336,1.9975111111111117
2.5758333333333336,2,0.5758333333333336,0.3315840277777781
2.7035,2,0.7035,0.49491225
1.49,1,0.49,0.24009999999999998
4.99,6,-1.0099999999999998,1.0200999999999996
5.16,2,3.16,9.985600000000002
2.6191666666666666,2,0.6191666666666666,0.3833673611111111
5.07,3,2.0700000000000003,4.284900000000001
4.88,3,1.88,3.5343999999999998
6.33,3,3.33,11.0889
2.86,3,-0.14000000000000012,0.019600000000000034
5.85,8,-2.1500000000000004,4.622500000000001
3.665,4,-0.33499999999999996,0.11222499999999998
5.138,4,1.138,1.2950439999999999
8.05,1,7.050000000000001,49.70250000000001
6.69,5,1.6900000000000004,2.8561000000000014
2.71,3,-0.29000000000000004,0.08410000000000002
3.05,2,1.0499999999999998,1.1024999999999996
3.05,2,1.0499999999999998,1.1024999999999996
4.96,8,-3.04,9.2416
3.48,2,1.48,2.1904
2.825833333333333,2,0.8258333333333332,0.6820006944444442
4.947,4,0.9470000000000001,0.8968090000000001
3.412,2,1.412,1.9937439999999997
3.66,2,1.6600000000000001,2.7556000000000003
2.8,2,0.7999999999999998,0.6399999999999997
3.85,2,1.85,3.4225000000000003
2.97,2,0.9700000000000002,0.9409000000000004
1.68,3,-1.32,1.7424000000000002
3.38,2,1.38,1.9043999999999996
3.66,3,0.6600000000000001,0.4356000000000002
2.62,6,-3.38,11.424399999999999
2.76,2,0.7599999999999998,0.5775999999999997
1.95,1,0.95,0.9025
3.103333333333333,2,1.103333333333333,1.217344444444444
2.42,1,1.42,2.0164
4.651666666666667,1,3.6516666666666673,13.33466944444445
2.4625,2,0.4624999999999999,0.2139062499999999
3.44,3,0.43999999999999995,0.19359999999999997
2.4275,3,-0.5724999999999998,0.32775624999999975
2.5705,2,0.5705,0.32547025
3.93,4,-0.06999999999999984,0.004899999999999977
6.29,3,3.29,10.8241
1.31,1,0.31000000000000005,0.09610000000000003
3.2525,2,1.2525,1.5687562499999999
4.89,3,1.8899999999999997,3.572099999999999
3.04,2,1.04,1.0816000000000001
3.075,3,0.07500000000000018,0.005625000000000027
1.37,1,0.3700000000000001,0.13690000000000008
2.432,5,-2.568,6.5946240000000005
3.99,3,0.9900000000000002,0.9801000000000004
