Previsoes,Real,Erro,Erro Quadrático
3.18,2,1.1800000000000002,1.3924000000000003
3.9016666666666664,2,1.9016666666666664,3.61633611111111
3.51,2,1.5099999999999998,2.2800999999999996
1.8619999999999999,1,0.8619999999999999,0.7430439999999998
5.367999999999999,3,2.3679999999999994,5.607423999999997
5.14,1,4.14,17.139599999999998
3.085,2,1.085,1.177225
1.6,1,0.6000000000000001,0.3600000000000001
1.745,1,0.7450000000000001,0.5550250000000002
7.59,5,2.59,6.708099999999999
2.9283333333333337,2,0.9283333333333337,0.8618027777777784
2.64,5,-2.36,5.569599999999999
3.8075,2,1.8075,3.2670562500000004
3.29,3,0.29000000000000004,0.08410000000000002
7.97,4,3.9699999999999998,15.760899999999998
13.68,31,-17.32,299.9824
4.304666666666666,4,0.304666666666666,0.09282177777777735
3.58,1,2.58,6.6564000000000005
3.468,1,2.468,6.091024
2.504,2,0.504,0.254016
3.64,4,-0.3599999999999999,0.1295999999999999
3.815,2,1.815,3.294225
3.44,6,-2.56,6.5536
4.178833333333333,3,1.1788333333333334,1.3896480277777779
2.9716666666666662,6,-3.0283333333333338,9.17080277777778
2.32,1,1.3199999999999998,1.7423999999999995
3.3534285714285716,1,2.3534285714285716,5.538626040816328
4.47,4,0.46999999999999975,0.22089999999999976
2.83,2,0.8300000000000001,0.6889000000000001
4.44,4,0.4400000000000004,0.19360000000000036
3.556666666666666,2,1.5566666666666662,2.42321111111111
3.5434285714285716,1,2.5434285714285716,6.469028897959184
9.85,1,8.85,78.32249999999999
3.41,1,2.41,5.8081000000000005
2.7475,2,0.7475,0.5587562500000001
2.4616666666666664,2,0.46166666666666645,0.21313611111111092
3.21,2,1.21,1.4641
4.99,3,1.9900000000000002,3.960100000000001
2.6166666666666663,3,-0.38333333333333375,0.14694444444444477
27.68,1,26.68,711.8224
3.04,2,1.04,1.0816000000000001
2.71,2,0.71,0.5041
1.46,1,0.45999999999999996,0.21159999999999995
3.81,2,1.81,3.2761
2.5666666666666664,2,0.5666666666666664,0.32111111111111085
2.24,2,0.2400000000000002,0.0576000000000001
3.83,4,-0.16999999999999993,0.028899999999999974
6.21,3,3.21,10.3041
2.47,1,1.4700000000000002,2.1609000000000007
2.666666666666667,2,0.666666666666667,0.44444444444444486
5.34,7,-1.6600000000000001,2.7556000000000003
4.37,3,1.37,1.8769000000000002
3.79,6,-2.21,4.8841
1.49,1,0.49,0.24009999999999998
3.29,2,1.29,1.6641000000000001
2.74,2,0.7400000000000002,0.5476000000000003
2.0675,1,1.0675,1.1395562499999998
3.06,3,0.06000000000000005,0.0036000000000000064
4.83,3,1.83,3.3489000000000004
4.106,3,1.1059999999999999,1.2232359999999998
8.09,8,0.08999999999999986,0.008099999999999975
2.63,2,0.6299999999999999,0.39689999999999986
1.92,1,0.9199999999999999,0.8463999999999998
4.85,5,-0.15000000000000036,0.022500000000000107
2.35,2,0.3500000000000001,0.12250000000000007
2.81,2,0.81,0.6561000000000001
4.38,3,1.38,1.9043999999999996
6.58,2,4.58,20.9764
3.6,2,1.6,2.5600000000000005
5.63,3,2.63,6.916899999999999
4.24,2,2.24,5.017600000000001
2.8258333333333336,2,0.8258333333333336,0.682000694444445
2.555,3,-0.44499999999999984,0.19802499999999987
3.18,5,-1.8199999999999998,3.3123999999999993
2.9725,2,0.9725000000000001,0.9457562500000003
2.45,1,1.4500000000000002,2.1025000000000005
3.36,5,-1.6400000000000001,2.6896000000000004
6.14,3,3.1399999999999997,9.859599999999999
1.59,1,0.5900000000000001,0.3481000000000001
3.26,2,1.2599999999999998,1.5875999999999995
4.62,4,0.6200000000000001,0.38440000000000013
5.86,2,3.8600000000000003,14.899600000000003
5.87,2,3.87,14.9769
10.282333333333334,3,7.282333333333334,53.03237877777779
3.94,3,0.94,0.8835999999999999
3.83,3,0.8300000000000001,0.6889000000000001
4.82,3,1.8200000000000003,3.312400000000001
5.06,2,3.0599999999999996,9.363599999999998
4.732,2,2.732,7.463824000000002
5.35,3,2.3499999999999996,5.522499999999998
2.59,2,0.5899999999999999,0.34809999999999985
1.59,1,0.5900000000000001,0.3481000000000001
5.33,5,0.33000000000000007,0.10890000000000005
2.94,2,0.94,0.8835999999999999
5.05,3,2.05,4.2025
5.5,2,3.5,12.25
4.61,3,1.6100000000000003,2.592100000000001
2.81,3,-0.18999999999999995,0.03609999999999998
3.1,1,2.1,4.41
1.71,1,0.71,0.5041
2.072,1,1.072,1.1491840000000002
3.12,2,1.12,1.2544000000000002
2.42,2,0.41999999999999993,0.17639999999999995
3.3275,2,1.3275000000000001,1.7622562500000003
2.464,1,1.464,2.143296
7.700333333333333,2,5.700333333333333,32.493800111111106
3.24,2,1.2400000000000002,1.5376000000000005
3.6566666666666667,2,1.6566666666666667,2.7445444444444447
3.03,2,1.0299999999999998,1.0608999999999995
4.51,2,2.51,6.300099999999999
2.6275,3,-0.37250000000000005,0.13875625000000005
5.07,3,2.0700000000000003,4.284900000000001
3.5,2,1.5,2.25
5.202000000000001,2,3.202000000000001,10.252804000000005
4.7,2,2.7,7.290000000000001
5.47,3,2.4699999999999998,6.100899999999998
1.63,1,0.6299999999999999,0.39689999999999986
3.46,1,2.46,6.0516
17.04,1,16.04,257.28159999999997
3.94,2,1.94,3.7636
3.1533333333333333,2,1.1533333333333333,1.3301777777777777
4.33,2,2.33,5.4289000000000005
2.99,2,0.9900000000000002,0.9801000000000004
3.47,3,0.4700000000000002,0.22090000000000018
2.61,2,0.6099999999999999,0.3720999999999999
3.21,1,2.21,4.8841
3.3573333333333335,2,1.3573333333333335,1.8423537777777783
5.25,7,-1.75,3.0625
1.57,1,0.5700000000000001,0.3249000000000001
5.34,3,2.34,5.475599999999999
7.53,7,0.5300000000000002,0.28090000000000026
3.38,5,-1.62,2.6244000000000005
4.238,2,2.2380000000000004,5.008644000000002
2.34,1,1.3399999999999999,1.7955999999999996
3.18,5,-1.8199999999999998,3.3123999999999993
4.34,2,2.34,5.475599999999999
3.436666666666666,2,1.436666666666666,2.0640111111111095
3.371666666666667,2,1.371666666666667,1.8814694444444455
5.75,3,2.75,7.5625
5.7,3,2.7,7.290000000000001
1.51,1,0.51,0.2601
2.62,3,-0.3799999999999999,0.14439999999999992
2.81,5,-2.19,4.7961
6.99,5,1.9900000000000002,3.960100000000001
2.775,2,0.7749999999999999,0.6006249999999999
4.67,1,3.67,13.4689
3.27,2,1.27,1.6129
4.89,3,1.8899999999999997,3.572099999999999
3.66,2,1.6600000000000001,2.7556000000000003
5.59,8,-2.41,5.8081000000000005
2.63,2,0.6299999999999999,0.39689999999999986
3.57,2,1.5699999999999998,2.4648999999999996
1.54,1,0.54,0.2916
4.268,1,3.268,10.679823999999998
6.69,2,4.69,21.996100000000002
4.63,4,0.6299999999999999,0.39689999999999986
2.56,2,0.56,0.31360000000000005
2.8675,2,0.8675000000000002,0.7525562500000003
2.95,2,0.9500000000000002,0.9025000000000003
6.55,4,2.55,6.5024999999999995
3.22,2,1.2200000000000002,1.4884000000000004
3.26,3,0.2599999999999998,0.06759999999999988
3.246666666666667,2,1.246666666666667,1.5541777777777788
8.93,11,-2.0700000000000003,4.284900000000001
5.14,4,1.1399999999999997,1.2995999999999992
6.43,2,4.43,19.624899999999997
4.48,3,1.4800000000000004,2.1904000000000012
2.7516666666666665,2,0.7516666666666665,0.5650027777777775
3.46,2,1.46,2.1315999999999997
2.6,1,1.6,2.5600000000000005
4.9,3,1.9000000000000004,3.610000000000001
3.022,1,2.022,4.088483999999999
3.0066666666666664,4,-0.9933333333333336,0.9867111111111116
11.16,14,-2.84,8.0656
2.4525,2,0.4525000000000001,0.2047562500000001
6.65,5,1.6500000000000004,2.722500000000001
3.022,3,0.021999999999999797,0.0004839999999999911
4.34,3,1.3399999999999999,1.7955999999999996
3.18,3,0.18000000000000016,0.03240000000000006
4.66,5,-0.33999999999999986,0.1155999999999999
3.256666666666667,2,1.2566666666666668,1.5792111111111116
5.06,5,0.05999999999999961,0.003599999999999953
10.646666666666668,4,6.646666666666668,44.1781777777778
2.79,2,0.79,0.6241000000000001
3.72,4,-0.2799999999999998,0.07839999999999989
7.916666666666668,2,5.916666666666668,35.00694444444446
3.205,3,0.20500000000000007,0.04202500000000003
3.57,2,1.5699999999999998,2.4648999999999996
5.23,3,2.2300000000000004,4.972900000000002
4.26,1,3.26,10.6276
1.48,1,0.48,0.2304
2.645,1,1.645,2.706025
3.49,2,1.4900000000000002,2.220100000000001
4.723333333333333,2,2.7233333333333327,7.416544444444441
1.76,1,0.76,0.5776
3.47,2,1.4700000000000002,2.1609000000000007
2.87,2,0.8700000000000001,0.7569000000000002
2.35,1,1.35,1.8225000000000002
3.4933333333333336,2,1.4933333333333336,2.230044444444445
4.69,6,-1.3099999999999996,1.716099999999999
4.7775,4,0.7774999999999999,0.6045062499999998
2.32,1,1.3199999999999998,1.7423999999999995
4.56,3,1.5599999999999996,2.433599999999999
2.6193333333333326,2,0.6193333333333326,0.3835737777777769
6.505,5,1.505,2.2650249999999996
11.41,1,10.41,108.3681
4.29,6,-1.71,2.9240999999999997
3.02,2,1.02,1.0404
2.99,2,0.9900000000000002,0.9801000000000004
4.16,2,2.16,4.6656
4.29,3,1.29,1.6641000000000001
3.1,3,0.10000000000000009,0.010000000000000018
7.6,3,4.6,21.159999999999997
4.53,3,1.5300000000000002,2.340900000000001
3.23,3,0.22999999999999998,0.05289999999999999
4.915,3,1.915,3.667225
4.71,4,0.71,0.5041
5.29,3,2.29,5.2441
4.37,1,3.37,11.356900000000001
12.42,1,11.42,130.4164
6.98,3,3.9800000000000004,15.840400000000004
3.495,2,1.495,2.2350250000000003
2.12,1,1.12,1.2544000000000002
4.046666666666666,2,2.046666666666666,4.188844444444442
2.81,1,1.81,3.2761
2.99,1,1.9900000000000002,3.960100000000001
5.162000000000001,1,4.162000000000001,17.32224400000001
4.42,3,1.42,2.0164
10.33,11,-0.6699999999999999,0.4488999999999999
1.595,1,0.595,0.354025
6.62,3,3.62,13.1044
5.23,3,2.2300000000000004,4.972900000000002
4.17,4,0.16999999999999993,0.028899999999999974
2.81,2,0.81,0.6561000000000001
3.27,6,-2.73,7.4529
2.92,2,0.9199999999999999,0.8463999999999998
2.36,4,-1.6400000000000001,2.6896000000000004
3.03,2,1.0299999999999998,1.0608999999999995
3.5891666666666664,3,0.5891666666666664,0.3471173611111108
2.8,2,0.7999999999999998,0.6399999999999997
2.89,2,0.8900000000000001,0.7921000000000002
2.002,1,1.0019999999999998,1.0040039999999995
4.07,1,3.0700000000000003,9.424900000000001
4.69,3,1.6900000000000004,2.8561000000000014
4.67,2,2.67,7.1289
4.04,2,2.04,4.1616
2.63,1,1.63,2.6569
2.753333333333334,2,0.7533333333333339,0.5675111111111119
3.08,11,-7.92,62.7264
2.86,3,-0.14000000000000012,0.019600000000000034
2.773333333333333,2,0.773333333333333,0.5980444444444439
6.24,3,3.24,10.497600000000002
4.01,1,3.01,9.060099999999998
1.38,1,0.3799999999999999,0.14439999999999992
4.51,6,-1.4900000000000002,2.220100000000001
5.66,4,1.6600000000000001,2.7556000000000003
1.93,1,0.9299999999999999,0.8648999999999999
1.7933333333333332,1,0.7933333333333332,0.6293777777777776
4.39,3,1.3899999999999997,1.932099999999999
1.34,1,0.3400000000000001,0.11560000000000005
2.544,3,-0.45599999999999996,0.20793599999999995
2.64,2,0.6400000000000001,0.4096000000000002
1.77,1,0.77,0.5929
1.46,1,0.45999999999999996,0.21159999999999995
3.161666666666666,2,1.1616666666666662,1.3494694444444433
3.27,2,1.27,1.6129
2.345,3,-0.6549999999999998,0.42902499999999977
2.5269999999999997,1,1.5269999999999997,2.3317289999999993
5.09,2,3.09,9.5481
2.48,1,1.48,2.1904
3.083333333333333,2,1.083333333333333,1.1736111111111105
2.4819999999999998,1,1.4819999999999998,2.1963239999999993
3.58,5,-1.42,2.0164
7.56,4,3.5599999999999996,12.673599999999997
5.48,6,-0.5199999999999996,0.27039999999999953
2.32,1,1.3199999999999998,1.7423999999999995
4.36,1,3.3600000000000003,11.289600000000002
2.996428571428572,1,1.9964285714285719,3.9857270408163283
2.355,2,0.355,0.126025
3.55,6,-2.45,6.002500000000001
1.76,1,0.76,0.5776
2.73,3,-0.27,0.0729
1.69,1,0.69,0.4760999999999999
2.21,1,1.21,1.4641
3.908,2,1.908,3.6404639999999997
1.885,1,0.885,0.7832250000000001
3.171666666666667,2,1.1716666666666669,1.3728027777777783
4.92,2,2.92,8.526399999999999
4.61,3,1.6100000000000003,2.592100000000001
2.85,2,0.8500000000000001,0.7225000000000001
3.11,5,-1.8900000000000001,3.5721000000000003
4.24,1,3.24,10.497600000000002
2.63,1,1.63,2.6569
5.32,3,2.3200000000000003,5.382400000000001
3.238,2,1.238,1.532644
25.16,1,24.16,583.7056
2.93,2,0.9300000000000002,0.8649000000000003
2.66,3,-0.33999999999999986,0.1155999999999999
3.37,3,0.3700000000000001,0.13690000000000008
3.3,2,1.2999999999999998,1.6899999999999995
12.4,1,11.4,129.96
3.52,1,2.52,6.3504000000000005
2.6,2,0.6000000000000001,0.3600000000000001
2.66,3,-0.33999999999999986,0.1155999999999999
4.61,2,2.6100000000000003,6.812100000000002
10.5,3,7.5,56.25
2.73,2,0.73,0.5328999999999999
2.8,2,0.7999999999999998,0.6399999999999997
3.42,2,1.42,2.0164
9.03,8,1.0299999999999994,1.0608999999999986
2.9175,2,0.9175,0.84180625
2.6,1,1.6,2.5600000000000005
7.84,5,2.84,8.0656
2.805166666666667,2,0.805166666666667,0.6482933611111117
3.503333333333334,3,0.5033333333333339,0.253344444444445
4.79,4,0.79,0.6241000000000001
4.24,2,2.24,5.017600000000001
3.034,3,0.03399999999999981,0.001155999999999987
3.01,2,1.0099999999999998,1.0200999999999996
1.992,2,-0.008000000000000007,6.400000000000012e-05
4.31,2,2.3099999999999996,5.336099999999998
1.7,1,0.7,0.48999999999999994
3.86,5,-1.1400000000000001,1.2996000000000003
4.87,4,0.8700000000000001,0.7569000000000002
5.47,5,0.46999999999999975,0.22089999999999976
3.14,4,-0.8599999999999999,0.7395999999999998
4.3566666666666665,2,2.3566666666666665,5.553877777777777
7.13,6,1.13,1.2768999999999997
4.216666666666667,4,0.21666666666666679,0.0469444444444445
4.07,3,1.0700000000000003,1.1449000000000007
3.99,5,-1.0099999999999998,1.0200999999999996
1.3,1,0.30000000000000004,0.09000000000000002
2.512,1,1.512,2.286144
15.69,15,0.6899999999999995,0.4760999999999993
3.04,2,1.04,1.0816000000000001
3.92,2,1.92,3.6864
7.02,3,4.02,16.160399999999996
4.002,1,3.002,9.012004
5.12,2,3.12,9.7344
9.37,4,5.369999999999999,28.836899999999993
9.45,4,5.449999999999999,29.702499999999993
3.45,3,0.4500000000000002,0.20250000000000015
2.97,2,0.9700000000000002,0.9409000000000004
2.69,3,-0.31000000000000005,0.09610000000000003
2.57,2,0.5699999999999998,0.3248999999999998
5.13,2,3.13,9.796899999999999
3.03,3,0.029999999999999805,0.0008999999999999883
3.11,1,2.11,4.4521
4.68,8,-3.3200000000000003,11.022400000000001
2.81,2,0.81,0.6561000000000001
4.65,3,1.6500000000000004,2.722500000000001
2.4298571428571427,1,1.4298571428571427,2.0444914489795916
6.38,4,2.38,5.6644
2.37,2,0.3700000000000001,0.13690000000000008
5.67,3,2.67,7.1289
4.18,2,2.1799999999999997,4.752399999999999
2.64,6,-3.36,11.289599999999998
4.05,6,-1.9500000000000002,3.8025000000000007
1.62,1,0.6200000000000001,0.38440000000000013
5.61,3,2.6100000000000003,6.812100000000002
2.73,2,0.73,0.5328999999999999
3.71,2,1.71,2.9240999999999997
1.755,1,0.7549999999999999,0.5700249999999999
2.7233333333333336,2,0.7233333333333336,0.5232111111111115
1.4,1,0.3999999999999999,0.15999999999999992
3.325,1,2.325,5.405625000000001
3.79,2,1.79,3.2041
2.71,1,1.71,2.9240999999999997
3.62,2,1.62,2.6244000000000005
3.4233333333333333,3,0.42333333333333334,0.17921111111111113
2.68,2,0.6800000000000002,0.4624000000000002
2.78,1,1.7799999999999998,3.168399999999999
1.76,1,0.76,0.5776
2.9306666666666668,2,0.9306666666666668,0.8661404444444446
2.84,2,0.8399999999999999,0.7055999999999998
3.36,2,1.3599999999999999,1.8495999999999997
2.71,1,1.71,2.9240999999999997
3.4210000000000003,5,-1.5789999999999997,2.4932409999999994
3.28,2,1.2799999999999998,1.6383999999999994
2.51,2,0.5099999999999998,0.2600999999999998
2.72,4,-1.2799999999999998,1.6383999999999994
3.75,3,0.75,0.5625
4.5,1,3.5,12.25
1.57,1,0.5700000000000001,0.3249000000000001
5.68,7,-1.3200000000000003,1.7424000000000008
5.44,2,3.4400000000000004,11.833600000000002
8.3,4,4.300000000000001,18.490000000000006
5.7,8,-2.3,5.289999999999999
3.09,2,1.0899999999999999,1.1880999999999997
4.92,3,1.92,3.6864
4.46,3,1.46,2.1315999999999997
5.76,8,-2.24,5.017600000000001
2.2,1,1.2000000000000002,1.4400000000000004
3.9875,2,1.9874999999999998,3.950156249999999
2.34,1,1.3399999999999999,1.7955999999999996
3.06,2,1.06,1.1236000000000002
3.14,2,1.1400000000000001,1.2996000000000003
4.19,2,2.1900000000000004,4.796100000000002
2.85,2,0.8500000000000001,0.7225000000000001
3.27,2,1.27,1.6129
3.25,2,1.25,1.5625
3.25,2,1.25,1.5625
11.68,4,7.68,58.9824
3.6383333333333336,2,1.6383333333333336,2.684136111111112
3.55,3,0.5499999999999998,0.3024999999999998
3.318,3,0.31800000000000006,0.10112400000000003
3.895,6,-2.105,4.431025
3.438,3,0.43800000000000017,0.19184400000000015
2.28,1,1.2799999999999998,1.6383999999999994
3.54,2,1.54,2.3716
3.59,2,1.5899999999999999,2.5280999999999993
2.85,1,1.85,3.4225000000000003
2.513333333333333,3,-0.4866666666666668,0.23684444444444458
3.006666666666667,2,1.0066666666666668,1.0133777777777782
2.4833333333333334,1,1.4833333333333334,2.200277777777778
2.84,2,0.8399999999999999,0.7055999999999998
1.68,1,0.6799999999999999,0.4623999999999999
2.33,1,1.33,1.7689000000000001
12.75,4,8.75,76.5625
5.8,6,-0.20000000000000018,0.04000000000000007
2.9325,4,-1.0675,1.1395562499999998
3.15,2,1.15,1.3224999999999998
3.07,2,1.0699999999999998,1.1448999999999996
2.82,2,0.8199999999999998,0.6723999999999998
2.29,1,1.29,1.6641000000000001
3.751333333333333,1,2.751333333333333,7.56983511111111
3.085,5,-1.915,3.667225
2.34,1,1.3399999999999999,1.7955999999999996
3.17,2,1.17,1.3688999999999998
3.57,4,-0.43000000000000016,0.18490000000000015
4.73,2,2.7300000000000004,7.452900000000002
2.91,2,0.9100000000000001,0.8281000000000003
2.83,3,-0.16999999999999993,0.028899999999999974
2.3144444444444447,3,-0.6855555555555553,0.469986419753086
4.82,4,0.8200000000000003,0.6724000000000004
9.76,4,5.76,33.1776
3.088333333333333,2,1.088333333333333,1.1844694444444435
5.09,3,2.09,4.368099999999999
2.93,2,0.9300000000000002,0.8649000000000003
4.01,3,1.0099999999999998,1.0200999999999996
3.21,5,-1.79,3.2041
7.16,6,1.1600000000000001,1.3456000000000004
3.54,1,2.54,6.4516
2.375333333333333,2,0.37533333333333285,0.14087511111111076
1.45,1,0.44999999999999996,0.20249999999999996
3.37,1,2.37,5.6169
3.16,2,1.1600000000000001,1.3456000000000004
9.94,1,8.94,79.9236
6.0633333333333335,2,4.0633333333333335,16.51067777777778
1.55,1,0.55,0.30250000000000005
5.7,7,-1.2999999999999998,1.6899999999999995
1.75,1,0.75,0.5625
4.64,1,3.6399999999999997,13.249599999999997
4.61,2,2.6100000000000003,6.812100000000002
3.65,4,-0.3500000000000001,0.12250000000000007
5.265,3,2.2649999999999997,5.1302249999999985
2.93,3,-0.06999999999999984,0.004899999999999977
3.1566666666666663,2,1.1566666666666663,1.3378777777777768
3.2739999999999996,2,1.2739999999999996,1.6230759999999989
2.81,2,0.81,0.6561000000000001
2.7716666666666665,2,0.7716666666666665,0.5954694444444442
2.37,1,1.37,1.8769000000000002
5.15,6,-0.8499999999999996,0.7224999999999994
5.18,2,3.1799999999999997,10.112399999999997
2.975,2,0.9750000000000001,0.9506250000000002
5.38,3,2.38,5.6644
5.01,3,2.01,4.040099999999999
6.69,3,3.6900000000000004,13.616100000000003
2.6,3,-0.3999999999999999,0.15999999999999992
6.54,8,-1.46,2.1315999999999997
3.333333333333334,4,-0.6666666666666661,0.44444444444444364
4.92,4,0.9199999999999999,0.8463999999999998
10.32,1,9.32,86.86240000000001
6.75,5,1.75,3.0625
2.8,3,-0.20000000000000018,0.04000000000000007
3.12,2,1.12,1.2544000000000002
3.035,2,1.0350000000000001,1.0712250000000003
4.7625,8,-3.2375,10.48140625
3.3666666666666663,2,1.3666666666666663,1.8677777777777766
3.01,2,1.0099999999999998,1.0200999999999996
4.7805,4,0.7805,0.60918025
3.14,2,1.1400000000000001,1.2996000000000003
3.22,2,1.2200000000000002,1.4884000000000004
2.89,2,0.8900000000000001,0.7921000000000002
3.6489999999999996,2,1.6489999999999996,2.7192009999999986
2.99,2,0.9900000000000002,0.9801000000000004
1.7766666666666666,3,-1.2233333333333334,1.4965444444444447
4.404,2,2.404,5.779216
3.33,3,0.33000000000000007,0.10890000000000005
2.64,6,-3.36,11.289599999999998
2.975,2,0.9750000000000001,0.9506250000000002
1.62,1,0.6200000000000001,0.38440000000000013
3.73,2,1.73,2.9929
3.55,1,2.55,6.5024999999999995
2.81,1,1.81,3.2761
2.7233333333333336,2,0.7233333333333336,0.5232111111111115
3.57,3,0.5699999999999998,0.3248999999999998
2.44,3,-0.56,0.31360000000000005
2.786666666666666,2,0.7866666666666662,0.6188444444444436
3.87,4,-0.1299999999999999,0.01689999999999997
6.54,3,3.54,12.531600000000001
1.39,1,0.3899999999999999,0.15209999999999993
3.365,2,1.3650000000000002,1.8632250000000006
4.76,3,1.7599999999999998,3.0975999999999995
2.988,2,0.988,0.976144
3.0,3,0.0,0.0
1.36,1,0.3600000000000001,0.12960000000000008
2.46,5,-2.54,6.4516
4.28,3,1.2800000000000002,1.6384000000000007
2.67,4,-1.33,1.7689000000000001
4.49,4,0.4900000000000002,0.2401000000000002
4.14,2,2.1399999999999997,4.579599999999998
6.843333333333334,1,5.843333333333334,34.14454444444445
4.29,1,3.29,10.8241
2.22,2,0.2200000000000002,0.04840000000000009
